,movie_id,title,tags
3248,554739.0,The Final Wish,"Following the passing of his father, Aaron Hammond returns to his hometown to help his devastated mother and to confront his past demons. Sifting through his father’s belongings, Aaron comes upon a mysterious item that is far more than it seems. mother death of father jinn wishes come true mysterious object 공포 "
3249,554753.0,Yuppies versus Stooges,A group of yuppies fight over a group of office stooges for the control of a shoe factory. 코미디 
3250,554908.0,"Endings, Beginnings","An artist dumps her longtime boyfriend, but her attempt to take a break from dating ends when she quickly finds herself in two passionate romances. love triangle new love woman between two men love growing up romance love interest beautiful  woman young woman love affair thirty something young love twenty something white woman love and romance failed romance unhappy love broken romances growth twisted love single woman young romance romantic triangle love story female painter woman 드라마 로맨스 "
3251,554917.0,The Siren,"Tom, a mute man is on retreat to an isolated lakehouse where he meets Al, who is mourning the recent death of his husband. Starting off rather friendly, Tom and Al’s rapport slowly changes as the former befriends a mysterious woman named Nina, for whom Al can’t shake his negative suspicions. drowning woods haunting lakehouse 판타지 "
3252,555748.0,The Other Side of Heaven 2: Fire of Faith,"Missionary John H. Groberg returns to Tonga in the 1960s with his wife and their five young daughters. When their sixth child is born with a serious illness, the Grobergs face their ultimate test of faith, only to find themselves surrounded by the love and prayers of thousands of Tongans. Barriers of inter religious strife are soon broken down as all unite in hopes of a miracle that will save the baby's life, as well as the life of a Tongan minister's son. 모험 드라마 "
3253,555790.0,As If It Were the First Time,A man falls in love with a girl who has short-term memory loss. 코미디 
3254,556509.0,Svaha: The Sixth Finger,"Pastor Park is head of a religious investigation center that exposes cults and cult leaders. While looking into a suspicious new religion called ‘Deer Mount,’ he slowly uncovers clues that connect this cult to a series of mysterious cases of missing teenage girls when a body is found inside a damaged tunnel beams. He begins to uncover dark secrets surrounding this cult and its enforcer Na-han. religion and supernatural investigation religion 스릴러 미스터리 "
3255,556574.0,Hamilton,"Presenting the tale of American founding father Alexander Hamilton, this filmed version of the original Broadway smash hit is the story of America then, told by America now. musical biography stage show based on play or musical 18th century broadway musical revolutionary war founding fathers stage musical filmed play live theatre 드라마 역사 "
3256,556803.0,The Princess Switch,"When a down-to-earth Chicago baker and a soon-to-be princess discover they look like twins, they hatch a Christmastime plan to trade places. royalty look-alike identity swap christmas natalizio geni 로맨스 "
3257,556984.0,The Trial of the Chicago 7,"What was supposed to be a peaceful protest turned into a violent clash with the police. What followed was one of the most notorious trials in history. chicago, illinois political activism black panther party right and justice based on true story black activist counter-culture historical fiction activist 1960s courtroom drama 드라마 역사 "
3258,557336.0,The Plagues of Breslau,Every day at 6 pm a serial killer kills another person. Police officer Helena Rus thinks the killings are done by one man only and decides to reveal the killer's identity by getting back in 18th century history of the city. investigation serial killer art poland 액션 스릴러 범죄 
3259,557940.0,My Boyfriend's Meds,A Woman's island getaway with her boyfriend is thrown for a loop when he forgets to take his prescription medications along. loco por ti 코미디 
3260,557968.0,Revenger,"Hell-bent on avenging the murder of his family, a former detective infiltrates a remote island that serves as a prison for vicious death row criminals. martial arts ex-cop remote island island prison revenge plot 액션 "
3261,559581.0,Stowaway,A three-person crew on a mission to Mars faces an impossible choice when an unplanned passenger jeopardizes the lives of everyone on board. space travel space astronaut space adventure 모험 드라마 스릴러 SF 
3262,560008.0,Minamata,War photographer W. Eugene Smith travels back to Japan where he documents the devastating effect of mercury poisoning in coastal communities. japan war photographer mercury poisoning 드라마 역사 
3263,560192.0,Grand Isle,"Walter and his neglected wife lure a young man into their Victorian home to escape a hurricane. When the man is charged with murder by Det. Jones, he must reveal the couple's wicked secrets to save himself. adultery hurricane seduction older woman seduces younger guy murder framed for murder stabbed 액션 스릴러 "
3264,560238.0,The Girl Next Door 2,"Her husband Sejin is not interested in his wife Ahae as a woman. Ahae's husband is just heartless. In fact, Sejin is having an affair with Ara's young and beautiful younger brother Ara. After having suffered from depression due to work poisoning, he receives a message from the alumni association, and he changes his mind and attends. There, she meets Ahae, the next-door sister who had a crush on her childhood, and is still fantastic with her pretty appearance. Lonely Aha due to the innocence of her husband and Gunhoo approaching her with counseling. As if they were aware of each other's loneliness, they are attracted to each other and spend one night, returning to each other's daily lives, but after forgetting about the Ahae, the hand of the Ahae Abandonment comes to mind all night. Will they be able to go back to their daily lives? softcore 로맨스 "
3265,560362.0,Rattlesnake,"After a mysterious woman saves her daughter from a deadly snakebite, a single mother must repay the debt by killing a stranger before sundown. 드라마 공포 스릴러 미스터리 "
3266,560491.0,Ghost Killers vs. Bloody Mary,A group of three youtubers who call themselves experts in supernatural beings decide to win public recognition once and for all. For this they plot a plan to capture a being known to all. It is the spirit of a light-haired woman who died in an unknown way and who haunts the bathrooms of schools across the country: the blonde in the bathroom. youtube 공포 코미디 
3267,560704.0,Beyond White Space,"When a deep space fishing vessel is robbed by a gang of pirates, the Captain makes a daring decision to go after a rare and nearly extinct species. His obsession propels them further into space as the crew spins toward mutiny and betrayal. mammoth black market future pirate gang brother death of father harvest deep space 2100s fishing vessel leviathan scavengers 스릴러 SF "
3268,560964.0,Junglee,A vet returns home to his father's elephant reserve where he encounters and fights an international poacher's racket. elephant poacher jungle veterinary 모험 액션 
3269,561362.0,Rust Creek,"When an overachieving college senior makes a wrong turn, her road trip becomes a life-changing fight for survival in rural Kentucky. sheriff kentucky woods murder survival meth lab woman director 드라마 스릴러 "
3270,561458.0,The Wicked Reporter 2: The Rebirth of Horserace Betting,"The continuing adventures of Matsuzaki (Eiji Okuda), a racing tipster for a sports paper.  In this sequel to 1993's The Wicked Reporter, Matsuzaki befriends a mysterious old bettor at the track named Tokudaiji (Kei Sato).  The man turns out to be a well-connected millionaire and invites Matsuzaki to his home...  While the sequel covers the familiar territory of gambling and gangsters, Mochizuki also attempts to tactfully approach such subjects as gender dysphoria, transvestism, and infidelity. erotic movie "
3271,561859.0,Alien Overlords,A man learns about alien agendas from a dying agent and feels compelled to warn the world about the impending danger. ufo alien mockumentary found footage ufo conspiracy 드라마 공포 액션 SF 
3272,563710.0,Angela's Christmas,A trip to church with her family on Christmas Eve gives young Angela an extraordinary idea. A heartwarming tale based on a story by Frank McCourt. ireland christmas early 1900s short film 애니메이션 가족 
3273,564145.0,The Snow Queen: Mirror Lands,"A mighty king has lost his family because of the Snow Queen. He finds a way to expel all magic creatures from his world to Mirrorlands. Gerda and Snow Queen, along with all wizards and magicians, have to forget their offenses and disputes to defend their right to exist and not to allow fairytales to disappear from our lives. magic kingdom snow 모험 판타지 애니메이션 코미디 가족 "
3274,564147.0,K.G.F: Chapter 1,"A period drama set in the 1970s, KGF follows the story of a fierce rebel who rises against the brutal oppression in Kolar Gold Fields and becomes the symbol of hope to legions of downtrodden people. gold undercover gold mine one man army action hero period film 드라마 액션 "
3275,564176.0,Deadsight,A man with partial blindness and a young pregnant police officer must work together to escape a deadly virus that has spread across Grey County. 공포 
3276,564251.0,Kakegurui: The Movie,"Hyakkaou Private Academy. An institution for the privileged with a very peculiar curriculum. You see, when you're the sons and daughters of the wealthiest of the wealthy, it's not athletic prowess or book smarts that keep you ahead. It's reading your opponent, the art of the deal. What better way to hone those skills than with a rigorous curriculum of gambling? At Hyakkaou Private Academy, the winners live like kings, and the losers are put through the wringer. But when Yumeko Jabami enrolls, she's gonna teach these kids what a high roller really looks like! jeux live action anime 드라마 스릴러 미스터리 "
3277,564638.0,My Little Pony: Best Gift Ever,"As the ponies prepare for another Hearth's Warming, families come together to celebrate the holiday; Pinkie Pie, Fluttershy, Applejack, Rarity, and Rainbow Dash are ready for the big day, but Princess Twilight Sparkle doesn't have time to celebrate. 판타지 애니메이션 코미디 음악 "
3278,565179.0,The First King,"Romulus and Remus, two shepherds and loyal brothers, end up taking part to a journey that will lead one of them to be the founder of the greatest nation ever seen. However, the fate of the chosen one will pass from killing his own brother. italy rome, italy romulus roman latin 8th century bc 역사 "
3279,565426.0,To All the Boys: P.S. I Still Love You,Lara Jean and Peter have just taken their romance from pretend to officially real when another recipient of one of her love letters enters the picture. love triangle based on novel or book love letter sequel 코미디 로맨스 
3280,566076.0,The United States vs. Billie Holiday,"Billie Holiday spent much of her career being adored by fans. In the 1940s, the government targeted Holiday in a growing effort to racialize the war on drugs, ultimately aiming to stop her from singing her controversial ballad, ""Strange Fruit."" war on drugs new orleans, louisiana jazz singer or musician ban from profession biography surveillance heroin addiction 1940s 1950s fbi agent 드라마 역사 음악 "
3281,566222.0,The Great Hack,"Data—arguably the world’s most valuable asset—is being weaponized to wage cultural and political wars. The dark world of data exploitation is uncovered through the unpredictable, personal journeys of players on different sides of the explosive Cambridge Analytica/Facebook data story. propaganda politics united kingdom social network behavior modification whistleblower political thriller facebook brexit usa election big data 다큐멘터리 "
3282,567598.0,Greed,A retail billionaire's 60th birthday party is celebrated in an exclusive hotel on the Greek island of Mykonos. greece monaco yacht money wealthy 드라마 코미디 
3283,567646.0,Extreme Job,"A drug squad attempts to take down a criminal organization and they must go undercover to do so, so they begin working at a chicken restaurant, that becomes famous for its delicious chicken. Due to the unexpected popularity, the detectives find themselves in a situation they never expected. ambush detective drug crime chicken police undercover cop police officer fried chicken 액션 코미디 범죄 "
3284,567797.0,The Dry,Aaron Falk returns to his drought-stricken hometown to attend a tragic funeral. But his return opens a decades-old wound - the unsolved death of a teenage girl. drowning based on novel or book small town funeral gambling debt investigation australia murder flashback tragic past family tragedy haunted by the past drought bar fight childhood memory 스릴러 범죄 미스터리 
3285,567910.0,The Show,"A man goes on a mission to locate a stolen artifact for a client, which leads him to a haunted town full of vampires, sleeping beauties, and Voodoo gangsters. 판타지 드라마 미스터리 "
3286,568300.0,BTS World Tour: Love Yourself in Seoul,Shot at the Olympic Stadium in Seoul during the BTS World Tour ‘Love Yourself’ to celebrate the seven members of the global boyband and their unprecedented international phenomenon. concert k-pop idol group 다큐멘터리 음악 
3287,568467.0,Ammonite,"In 1840s England, palaeontologist Mary Anning and a young woman sent by her husband to convalesce by the sea develop an intense relationship. Despite the chasm between their social spheres and personalities, Mary and Charlotte discover they can each offer what the other has been searching for: the realisation that they are not alone. It is the beginning of a passionate and all-consuming love affair that will defy all social bounds and alter the course of both lives irrevocably. paleontologist biography lesbian relationship period drama lgbt fossil 19th century dorset lesbian romance 드라마 로맨스 "
3288,568490.0,Wolf,"Picking up from the explosive cliffhanger of the sixth episode of the miniseries, the film follows the harrowing coup attempt night of July 15th, and the Police Special Operations and Special Forces heroes who put everything on the line to prevent a cultist takeover of Turkey. börü 드라마 액션 역사 "
3289,568773.0,Devil Between the Legs,"Mexico City. Every day, Beatriz is insulted and humiliated by her jealous husband, but she does not flee his side because they have created a codependency and, at least for her, she would not conceive of her life any other way: by dint of feeling humiliated, she feels desired and desirable. 드라마 "
3290,569016.0,No Mercy,A woman seeks to take revenge when her younger sister disappears and she finds out that her sister suffered violence and sexual abuse from school bullies. kidnapping revenge sisterhood 액션 스릴러 범죄 미스터리 
3291,570670.0,The Invisible Man,"When Cecilia's abusive ex takes his own life and leaves her his fortune, she suspects his death was a hoax. As a series of coincidences turn lethal, Cecilia works to prove that she is being hunted by someone nobody can see. based on novel or book architect pregnancy stalker murder domestic abuse scientist police detective death invisible person fake suicide mental hospital woman in peril 공포 스릴러 SF "
3292,570973.0,Last Breath,"A commercial diver is stranded on the seabed with only five minutes of oxygen supply, but with no chance of rescue for more than 30 minutes. With access to amazing archival footage, this is the true story of one man’s impossible fight for survival. ocean scotland rescue underwater diver diving accident deep-sea dive underwater rescue 다큐멘터리 "
3293,571055.0,Down,"A pair of coworkers gets trapped in an elevator over a long weekend, but what at first promises to be a romantic connection turns nefarious as each party begins to reveal who they truly are. confession horror cell phone security guard valentine's day trapped in an elevator office building 드라마 공포 SF "
3294,571384.0,Come Play,"A lonely young boy feels different from everyone else. Desperate for a friend, he seeks solace and refuge in his ever-present cell phone and tablet. When a mysterious creature uses the boy’s devices against him to break into our world, his parents must fight to save their son from the monster beyond the screen. monster autism supernatural loneliness based on short film 공포 "
3295,571786.0,Miss & Mrs. Cops,"Once a legendary detective and a new mom, Mi-young, now works a desk job. But when overenthusiastic newbie Ji-hye is assigned to Mi-young’s civil complaints team, the two female cops get caught up in a serious criminal case that triggers an action-filled comedic investigation. police 액션 코미디 "
3296,572151.0,Zombie for Sale,"When a pharmaceutical company's illegal experiments inadvertently create a zombie, the strange Park family finds it and tries to profit from it. zombie family 판타지 드라마 공포 코미디 "
3297,572164.0,EXIT,"At his mother's 70th birthday party, Yong-nam runs into Eui-joo, who rejected him in college. When the city is engulfed in toxic gas from a terrorist attack, the two must find a way to escape using all the techniques they learned in their college rock climbing club. birthday party survival disaster escape city nights poison gas 액션 코미디 "
3298,573730.0,Made in Abyss: Dawn of the Deep Soul,"A continuation of the epic adventure of plucky Riko and Reg who are joined by their new friend Nanachi. Together they descend into the Abyss' treacherous fifth layer, the Sea of Corpses, and encounter the mysterious Bondrewd, a legendary White Whistle whose shadow looms over Nanachi's troubled past. Bondrewd is ingratiatingly hospitable, but the brave adventurers know things are not always as they seem in the enigmatic Abyss. child abuse underground exploration immortality gore survival human sacrifice based on manga robot brutality mature mutilation adventurer dark fantasy journey seinen anime rotten world 모험 판타지 애니메이션 미스터리 "
3299,574436.0,Piranhas,A gang of teenage boys stalk the streets of Naples armed with hand guns and AK-47s to do their mob bosses' bidding – until they decide to be the bosses themselves. based on novel or book camorra 드라마 범죄 
3300,574861.0,No Filter,"Beatrice celebrates with her family the release of her book: she tells about the accident of her husband Frederic. He became blind and without filter - always so funny and seductive, he is totally unpredictable. But this book, hymn-to-life, will turn into a joyful fist because if Beatrice changed the names, each of his friends seeks to find his character. The book awakens secret jealousies, while the group of friends and family pitch. 코미디 "
3301,574982.0,The Blackout,"Contact between most towns on Earth has been severed. A small ring-like area in Eastern Europe still has electricity, and maybe even life is being reported from space. What military forces find outside the ring is shocking. survival alien invasion earth in peril 액션 스릴러 SF "
3302,575265.0,Mission: Impossible - Dead Reckoning Part Two, hunt 모험 액션 스릴러 
3303,575293.0,Under the Stars of Paris,"Christine’s life has not been easy lately. Her lonely routine is divided between free food banks distributions and wandering the streets. On a cold winter night she founds Suli, an 8-year-old Eritrean boy, sobbing in front of her shelter. Christine understands that he is lost and has been separated from his mother. Bounded by their marginal condition, they embark together on an emotional journey to find Suli’s mother in the underground world of Paris... 드라마 코미디 "
3304,575417.0,On the Rocks,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband. new york city mexico playboy suspicion of adultery father daughter relationship 드라마 코미디 "
3305,575446.0,New Order,"In the near future, a popular uprising in Mexico City interrupts a wedding held at the home of a wealthy family. After the riots have been quashed, they discover the bride has gone missing and plea with the military to help locate her. dystopia 드라마 스릴러 "
3306,575479.0,An Easy Girl,"Naïma has just turned 16. This summer, she will have to decide what she wants from life if she doesn’t want to miss out. Then her cousin Sofia arrives, with an amazing body and a dangerously seductive lifestyle. Naïma desires only to follow her own path, so long as it leads upwards… Despite the warnings of her best friend Dodo, she and Sofia will live through unforgettable encounters during a long summer that will mark them forever. 드라마 코미디 "
3307,575774.0,His House,"After making a harrowing escape from war-torn South Sudan, a young refugee couple struggle to adjust to their new life in a small English town that has an unspeakable evil lurking beneath the surface. drowning refugee trauma supernatural horror ghost folklore south sudan diaspora loss of child british film black horror ptsd 드라마 공포 스릴러 "
3308,575813.0,Better Days,"A bullied teenage girl forms an unlikely friendship with a mysterious young man who protects her from her assailants, while she copes with the pressures of her final examinations. bullying bully victim 드라마 "
3309,575923.0,Only Mine,"Tormented and left for dead by a scorned lover, a woman finds the strength within herself to recover and retaliate against her abuser. waitress babysitter revenge police officer left for dead abuser 드라마 스릴러 TV 영화 "
3310,576071.0,Unplanned,"As one of the youngest Planned Parenthood clinic directors in the nation, Abby Johnson was involved in upwards of 22,000 abortions and counseled countless women on their reproductive choices. Her passion surrounding a woman's right to choose led her to become a spokesperson for Planned Parenthood, fighting to enact legislation for the cause she so deeply believed in. Until the day she saw something that changed everything. based on novel or book pregnancy transformation biography conversion based on true story redemption clinic based on memoir or autobiography unwanted pregnancy women's health abortion medical clinic women's rights abortion clinic reproductive rights planned parenthood religious belief 드라마 "
3311,576712.0,Everybody’s Everything,"The story of artist Lil Peep from his birth in Long Island and meteoric rise as a genre blending pop star & style icon, to his death due to an accidental opioid overdose in Arizona at just 21 years of age. 다큐멘터리 "
3312,577242.0,Kaamelott: The First Chapter,"Following the end of the acclaimed tv series, King Arthur will oppose Lancelot's army to get the throne back after his flee to Rome. holy grail king arthur based on tv series 모험 판타지 코미디 "
3313,578189.0,Black and Blue,"A rookie cop inadvertently captures the murder of a young drug dealer on her body cam. After realizing that the murder was committed by corrupt cops, she teams up with the one person from her community who is willing to help her as she tries to escape both the criminals out for revenge and the police who are desperate to destroy the incriminating footage. new orleans, louisiana police detroit, michigan rookie cop 드라마 액션 스릴러 "
3314,579051.0,Silk Road,"Philosophical twenty-something Ross Ulbricht creates Silk Road, a dark net website that sells drugs, while DEA agent Rick Bowden goes undercover to bring him down. cat and mouse dea agent kingpin darknet silk road 스릴러 범죄 "
3315,579188.0,Crazy Romance,"Jae-hoon recently breaks up with his girlfriend and he still cannot give her up. Whenever he gets drunk, it has become a daily routine to call her and act out of drunkenness. On the other hand, Sun-young also decides to break up with his boyfriend. But she holds a grudge against him. For them, it seems that the beginning and the end of a love affair are both difficult. Can they overcome from the previous romance and start the new one? 코미디 로맨스 "
3316,580077.0,Nothing to Lose - Part 2,Second part of the biopic of the religious leader Edir Macedo. 드라마 
3317,581032.0,News of the World,"A Texan traveling across the wild West bringing the news of the world to local townspeople, agrees to help rescue a young girl who was kidnapped. based on novel or book newspaper texas horse native american shootout orphan american civil war civil war veteran horse and wagon 19th century injured horse 모험 드라마 서부 "
3318,581531.0,Metamorphosis,An evil spirit that changes faces infiltrates one family placing one brother in danger while the other tries to save him. exorcism brother family exorcist 공포 스릴러 
3319,581577.0,Persian Lessons,"Occupied France, 1942. Gilles is arrested by SS soldiers alongside other Jews and sent to a camp in Germany. He narrowly avoids sudden execution by swearing to the guards that he is not Jewish, but Persian. This lie temporarily saves him, but Gilles gets assigned a life-or-death mission: to teach Farsi to Head of Camp Koch, who dreams of opening a restaurant in Iran once the war is over. Through an ingenious trick, Gilles manages to survive by inventing words of ""Farsi"" every day and teaching them to Koch. concentration camp nazi 드라마 전쟁 "
3320,581859.0,Da 5 Bloods,Four African-American Vietnam veterans return to Vietnam. They are in search of the remains of their fallen squad leader and the promise of buried treasure. These heroes battle forces of humanity and nature while confronted by the lasting ravages of the immorality of the Vietnam War. vietnam veteran gold war veteran vietnam vietnam war male friendship land mine 드라마 전쟁 
3321,581997.0,Batman vs. Teenage Mutant Ninja Turtles,"Batman, Batgirl and Robin forge an alliance with the Teenage Mutant Ninja Turtles to fight against the Turtles' sworn enemy, The Shredder, who has apparently teamed up with Ra's Al Ghul and The League of Assassins. teenage mutant ninja turtles 애니메이션 액션 가족 "
3322,582186.0,"Oh, Ramona!","Oh, Ramona! seeks the transformation of Andrew from a teenager into an adult who lives candidly and selflessly his first love story, innocent and uninvolved, alternating with the second, intense and insane story, incapable of making a choice. Oh, Ramona! is the cinematic rewriting of Andrei Ciobanu's book ""Suge-o, Ramona!"". adolescence coming of age 코미디 로맨스 "
3323,582570.0,Sextuplets,"Father-to-be Alan is shocked to learn that he was born a sextuplet. With his newfound brother Russell riding shotgun, the duo sets out on a hilarious journey to reunite with their remaining long-lost siblings. 코미디 "
3324,582596.0,The Wrong Missy,"A guy meets the woman of his dreams and invites her to his company's corporate retreat, but realizes he sent the invite to the wrong person. shark attack blind date slapstick rape of a male mistaken identity duringcreditsstinger holiday resort dating app 코미디 로맨스 "
3325,582885.0,Cuties,"Amy, an 11-year-old girl, joins a group of dancers named “the cuties” at school, and rapidly grows aware of her burgeoning femininity—upsetting her mother and her values in the process. dancing femininity woman director child 드라마 "
3326,583081.0,Warning,"Loneliness, death and the meaning of life, explored through vastly separate lives colliding in interweaving short stories set in future Earth. 드라마 스릴러 SF "
3327,583095.0,Funny Pages,"A bitingly funny coming-of-age story of a teenage cartoonist who rejects the comforts of his suburban life in a quest for soul. coming of age yonkers, new york cartoonist 코미디 "
3328,583406.0,Judas and the Black Messiah,"Bill O'Neal infiltrates the Black Panthers on the orders of FBI Agent Mitchell and J. Edgar Hoover. As Black Panther Chairman Fred Hampton ascends—falling for a fellow revolutionary en route—a battle wages for O’Neal’s soul. assassination chicago, illinois black panther party based on true story betrayal betrayal by friend 1960s african american history rainbow coalition 드라마 역사 "
3329,583689.0,Moxie,"Inspired by her mom's rebellious past and a confident new friend, a shy 16-year-old publishes an anonymous zine calling out sexism at her school. based on novel or book woman director 드라마 코미디 음악 "
3330,584044.0,The Viking War,"Ingrid and her siblings are on the run from the Beserkers who have begun invading the villages, taking over, savagely using the residents on a game where they vs a Beserker, and if they win, they get to survive - only, no one ever wins. The siblings are trying to escape the Beserkers after they violently murdered and took over their town. However, the Beserkers are on their trail, and want to put them in the game. 판타지 드라마 역사 "
3331,585077.0,Children of the Sea,"Ruka is a young girl whose parents are separated and whose father works in an aquarium. When two boys, Umi and Sora, who were raised in the sea by dugongs, are brought to the aquarium, Ruka feels drawn to them and begins to realize that she has the same sort of supernatural connection to the ocean that they do. Umi and Sora's special power seems to be connected to strange events that have been occurring more and more frequently, such as the appearance of sea creatures far from their home territory and the disappearance of aquarium animals around the world. However, the exact nature of the boys' power and of the abnormal events is unknown, and Ruka gets drawn into investigating the mystery that surrounds her new friends. philosophy aquarium friendship supernatural based on manga seinen anime 모험 판타지 애니메이션 미스터리 "
3332,585213.0,Viking Blood,"When a viking mercenary finds himself in the middle of a battle between the old gods and the new, he decides that neither side deserves to win. And so begins an epic battle between good and evil that will decide the fate of a nation. 액션 "
3333,585244.0,I Still Believe,The true-life story of Christian music star Jeremy Camp and his journey of love and loss that looks to prove there is always hope. biography romance christian film 드라마 음악 로맨스 
3334,585381.0,Souvenir,"The enigmatic Isabel decides to rent her belly to give birth to the baby of Sara and Joaquin, a possessive couple obsessed with the idea of starting a family. family motherhood 드라마 "
3335,586101.0,Music,"Zu, a free spirit estranged from her family, suddenly finds herself the sole guardian of her half-sister, Music, a teenager on the autism spectrum whose whole world order has been beautifully crafted by her late grandmother. The film soon challenges whether it is Zu or Music who has a better view of the world, and that love, trust, and being able to be there for each other is everything. autism drug dealer 드라마 음악 "
3336,586344.0,Badge Of Steel,An honest cop teams with a corrupt one in order to stop a criminal band. 액션 코미디 범죄 
3337,586347.0,The Hard Way,"After learning of his brother's death during a mission in Romania, a former soldier joins two allies to hunt down a mysterious enemy and take his revenge. ex-lover drugs romania death of a brother 액션 "
3338,587301.0,School Life,The daily life of a school located in Saint Denis. adolescence high school school suburb teacher student relationship parisian surburb 드라마 코미디 
3339,587385.0,Little Miss Sumo,"In an ancient sport traditionally reserved for men, 20-year-old female sumo prodigy Hiyori attempts to revolutionize Japan’s national pastime. 다큐멘터리 "
3340,587429.0,Sweet Family,A fat woman attempts to lose weight in order to use her mother's wedding dress with the help of  her evil sisters and needy fiancé. 코미디 
3341,587488.0,Inhuman Kiss,"In a far-away village, lived an innocent teenage girl, Sai, who later discovered herself inheriting the curse of Krasue. At night, her head would detach from her body and hunts for flesh and blood. Villagers are terrified by the deaths of their livestocks and that is when the Krasue hunt begins. Jerd, a friend joined the hunt with an unknown reason while Noi, the childhood friend who had just came back to the village decided to stand beside Sai despite knowing the horrifying truth. evil spirit disembodied head curse supernatural horror 드라마 공포 로맨스 "
3342,587693.0,A Christmas Prince: The Royal Baby,"Christmas brings the ultimate gift to Aldovia: a royal baby. But first, Queen Amber must help her family and kingdom by finding a missing peace treaty. christmas hallmark natalizio geni 로맨스 가족 "
3343,587727.0,Busty Girlfriend,"Mincheol and Suhee go to greet Minchul father (grandmother) before marriage. Dae - sik welcomes her daughter - in - law, Su - hee. But before marriage, Minchol and Suhee are separated by the difference in personality. Soon-hee, who was only preparing for marriage, is soon to live. softcore erotic movie 로맨스 "
3344,587792.0,Palm Springs,"When carefree Nyles and reluctant maid of honor Sarah have a chance encounter at a Palm Springs wedding, things get complicated when they find themselves unable to escape the venue, themselves, or each other. time travel swimming pool romance palm springs time loop drug use wedding toast vomiting 코미디 SF 로맨스 "
3345,588073.0,P Storm,"Liu Yue Ping reports to the ICAC about a rich 2G Cao Yuen Yuen who bribed officers of the Hong Kong Correctional Services (HKCS) from inside the prison. William Luk decides to infiltrate the prison as an inmate to conduct his investigation, while his partner Ching Tak Ming and Chief Inspector Lau Po-keung back him up from the outside. 액션 범죄 "
3346,589681.0,Naruto Bersyukur,"A short film by Marsha Timothy, adapted from short story “Naruto Bersyukur” by Pidi Baiq. 드라마 "
3347,591278.0,Game of Thrones: The Last Watch,Post-finale feature-length documentary about the making-of the hit HBO TV show. making of 다큐멘터리 TV 영화 
3348,591538.0,The Tragedy of Macbeth,"Macbeth, the Thane of Glamis, receives a prophecy from a trio of witches that one day he will become King of Scotland. Consumed by ambition and spurred to action by his wife, Macbeth murders his king and takes the throne for himself. scotland husband wife relationship ambition based on play or musical treason black and white rise to power witches 드라마 전쟁 "
3349,591634.0,False Positive,"After months of trying and failing to get pregnant, Lucy and Adrian finally find their dream fertility doctor in the illustrious Dr. Hindle. But after becoming pregnant with a healthy baby girl, Lucy begins to notice something sinister through Hindle's gleaming charm, and she sets out to uncover the unsettling truth about him. pregnancy 공포 스릴러 미스터리 "
3350,592041.0,Dirty Work,"Arabella, a struggling fashion designer takes on a job working as a personal shopper for Marylin- a successful erotic novelist. One day, Arabella is sneakily trying on some of Marilyn's expensive garments, when Marylin unexpectedly comes home early......but she is not alone. Arabella hides and watches as Marilyn enters with an attractive man who is not her husband. The pair make love on the bed and Arabella is turned on by what she sees. Arabella continues to hide and watches Marilyn's many affairs take place in the bedroom, until one day she is caught by Marilyn who admits that she knew Arabella had been watching the whole time. Things get steamy between the pair, but soon they will be confronted by someone who knows about their affair and will do anything to stop it. 드라마 로맨스 "
3351,592695.0,Pleasure,"20-year-old Bella Cherry leaves her small town in Sweden and heads for Los Angeles with the aim of becoming the world's next big porn star, but the road to her goal turns out to be bumpier than she imagined. pornography female friendship porn star female protagonist los angeles, california porn industry porn actress woman director 드라마 "
3352,592741.0,Up to You,"There is a man who has many sex slaves. Another man offers his wife as a sex slave to him and the slave owner agrees. He adds the man's wife to his stable. Alas, the husband comes to reverse his decision and takes his wife back. The reversal of the arrangement causes trauma. 로맨스 "
3353,592863.0,Respect,The rise of Aretha Franklin’s career from a child singing in her father’s church’s choir to her international superstardom. pop singer biography african american 드라마 역사 음악 
3354,592867.0,Dragon Quest: Your Story,Luca follows in his father's footsteps to rescue his mother from evil Ladja. Finding the heavenly hero who wields the Zenithian sword is his only hope. video game martial arts fight magic demon based on video game fantasy world anime 모험 판타지 애니메이션 액션 코미디 가족 
3355,593035.0,Alien Warfare,A team of Navy Seals investigates a mysterious science outpost only to have to combat a squad of powerful alien soldiers. alien u.s. navy seal outpost soldiers 액션 스릴러 SF 
3356,594290.0,The Husband,"Concerned her widowed mother Tracy will be lonely when she leaves for college, kind-natured Ashley secretly creates an online dating profile for her mom and meets Jared, who seems like the perfect match. When Tracy ""accidentally"" meets Jared and they fall in love, Ashley is comforted to see her mother happy until Jared moves in and begins doing whatever he can do to shut her out of their new life. It quickly becomes apparent that Jared's hold on Tracy will lead to devastating consequences if Ashley doesn't do something about it and must find a way to take Jared down. 스릴러 "
3357,595148.0,Irresistible,"A Democratic political consultant helps a retired Marine colonel run for mayor in a small, conservative Wisconsin town. small town mayor election campaign political satire usa politics rural life 드라마 코미디 "
